"Station.label" "Season" "Season.moment" "Depth" "Marine.biome" "Ocean.region" "Biogeographical.province" "Latitude" "Longitude" "Depth.nominal" "Depth.top.min" "Depth.bottom.max" "HCO3" "CO3" "Carbon.total" "Alkalinity.total" "Calcite.saturation.state" "Aragonite.saturation.state" "NO2" "PO4" "NO2NO3" "Si" "NO3" "Temperature" "Salinity" "Density" "Oxygen" "ChlorophyllA" "Ang.scat.coef.470nm" "Opt.backscat.coef.470nm" "Part.backscat.coef" "Fluorescence" "Opt.beam.att.coef.660nm" "Part.beam.att.coef" "PAR.TO" "Ice.free.period" "Moon.phase.prop" "Sunshine.duration" "Iron.5m" "Ammonium.5m" "NO2.5m" "NO3.5m" "Gradient.Surface.temp.SST." "Okubo.Weiss" "Lyapunov" "Residence.time" "acCDOM" "Depth.euph.zone" "Depth.Mixed.Layer" "Depth.chloro.max" "Depth.max.Brunt.Väisälä" "Depth.Max.O2" "Depth.Min.O2" "Depth.nitracline" "Carbon.flux" "DepthBathy" "Coast_Distance"
"TARA_012_SRF" "TARA_012" "autumn" "autumn_early" "SRF" "Westerlies Biome" "[MS] Mediterranean Sea (MRGID:1905)" "[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)" 43.3529 7.8988 5 3 7 0 0.008325 0.00465 9e-04 0 0.001425 NA NA NA NA NA 22.886258 38.128183 26.341875 207.04875 NA 6.5e-05 0.000856 0.002533 0.5454 0.10687 0.094043 18.18926 365 0.49 675 0.00138776378783708 0.00987938139587641 0.0196589850820601 0.0213515959912911 0.9422 -1.073011 0.056309 26.416667 0.0188802126795053 77.2863578796387 21 NA 31 29 438 NA 0.311533 -2485 49.5225
"TARA_012_ZZZ" "TARA_012" "autumn" "autumn_early" "ZZZ" "Westerlies Biome" "[MS] Mediterranean Sea (MRGID:1905)" "[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)" 43.3439 7.8922 100 98 127 0.00585 0.043125 0.02125 0.00985 0.00225 0.001475 NA NA NA NA NA 13.4698625 38.4644 29.016704 180.92625 NA 7e-06 0.000454 0.00216 1.2423 0.0481815 0.0353545 1e-06 365 0.49 675 0.00138776378783708 0.00987938139587641 0.0196589850820601 0.0213515959912911 0.92778 -1.073011 0.056309 26.416667 0.0188802126795053 77.2863578796387 21.5 NA 31.5 27 442 NA 0.375305388888889 -2485 49.5225
"TARA_014_SRF" "TARA_014" "autumn" "autumn_early" "SRF" "Westerlies Biome" "[MS] Mediterranean Sea (MRGID:1905)" "[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)" 39.8989 12.9034 5 3 7 0 0.00635 0.0026 3e-04 0 0.00025 5e-04 0.01605 0.032125 0.97155 NA 21.620425 38.11275 26.69265 211.4525 0.097919 8.3e-05 0.000724 0.002403 1.145 0.092613 0.071074 19.185029 365 0.06 658 0.00138785251571486 0.00994482326010863 0.0399858307403823 0.029376724579682 0.72074 0.178376 0.112674 0 0.0126899196766317 80.4410133361816 38 79 48 42 298 NA 0.0678806666666667 -3617 112.1777
"TARA_014_ZZZ" "TARA_014" "autumn" "autumn_early" "ZZZ" "Westerlies Biome" "[MS] Mediterranean Sea (MRGID:1905)" "[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)" 39.8923 12.8473 50 48 77 0 0.0065 0.0028 6e-04 0 5e-04 0.000575 0.0258 0.066 1.2538 NA 14.396075 38.3371 28.686825 210.6455 0.081665 6e-05 0.000566 0.002267 1.7175 0.067009 0.04547 0.110474 365 0.06 658 0.00138785251571486 0.00994482326010863 0.0399858307403823 0.029376724579682 0.72074 0.178376 0.112674 0 0.0127458116039634 80.5362548828125 38 79 48 42 298 NA 0.0678806666666667 -3617 112.1777
"TARA_015_DCM" "TARA_015" "autumn" "autumn_middle" "DCM" "Westerlies Biome" "[MS] Mediterranean Sea (MRGID:1905)" "[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)" 39.9424 13.7659 75 73 77 NA NA NA NA NA NA 0.0838 0.0308 0.441 1.1223 NA 14.423575 38.065313 28.466487 257.44575 0.43896 NA NA NA NA NA NA 0.080185 365 0.45 645 0.00138788918654124 0.00871866724143426 0.0415996710459391 0.0377032546481738 0.59359 -0.093545 NA 6.527778 0.0176438465714455 77.5569114685059 29 51 39 35 474 NA NA -2647 74.1748
"TARA_015_SRF" "TARA_015" "autumn" "autumn_middle" "SRF" "Westerlies Biome" "[MS] Mediterranean Sea (MRGID:1905)" "[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)" 40.0154 13.9069 5 3 7 NA NA NA NA NA NA 0 0.0638 0.0725 1.0288 NA 20.0737 37.851 26.918825 246.40525 0.210317 NA NA NA NA NA NA 16.970378 365 0.55 643 0.00138788918654124 0.00871866724143426 0.0415996710459391 0.0377032546481738 0.93822 -0.093545 NA 6.527778 0.0178410168737173 75.8587608337402 33 58 43 33 167 NA NA -2647 74.1748
"TARA_015_ZZZ" "TARA_015" "autumn" "autumn_middle" "ZZZ" "Westerlies Biome" "[MS] Mediterranean Sea (MRGID:1905)" "[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)" 39.9424 13.7659 395 393 397 NA NA NA NA NA NA 0.0419 0.0473 0.25675 1.07555 NA 14.110325 38.74095 29.07055 201.74075 0 NA NA NA NA NA NA 0 365 0.45 645 0.00138788918654124 0.00871866724143426 0.0415996710459391 0.0377032546481738 0.59359 -0.093545 NA 6.527778 0.0176438465714455 77.5569114685059 29 51 39 35 474 NA NA -2647 74.1748
"TARA_016_DCM" "TARA_016" "autumn" "autumn_middle" "DCM" "Westerlies Biome" "[MS] Mediterranean Sea (MRGID:1905)" "[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)" 37.4532 15.4596 65 63 67 0.0053 0.0504 0.0196 0.0023 0.002 7e-04 0.0753 0.0161 0.94 NA NA 15.256858 38.442083 28.572508 217.759833 0.15011 6e-05 0.000554 0.002251 1.755833 0.061871 0.045101 0.107819 365 0.64 648 0.00138789714158823 0.00481592700816691 0.040637217151622 0.0482628112658858 0.9472 -0.010883 NA 3.888889 0.0190463634207845 70.2315406799316 39 72 48 40 834 NA 0.486296666666667 -2049 29.9948
"TARA_016_SRF" "TARA_016" "autumn" "autumn_middle" "SRF" "Westerlies Biome" "[MS] Mediterranean Sea (MRGID:1905)" "[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)" 37.4956 15.4945 5 3 7 0 0.00665 0.00305 2e-04 0 0.00015 0.016565 0.02835 0.037 0.6661 NA 20.858567 38.144833 26.929367 208.725167 0.11467 0.000132 0.00105 0.00273 1.183333 0.093002 0.076232 17.807575 365 0.64 648 0.00138789714158823 0.00481592700816691 0.040637217151622 0.0482628112658858 0.93822 -0.010883 NA 3.888889 0.0195622509345412 68.8522033691406 33 58 43 33 167 NA 0.402914222222222 -2049 29.9948
"TARA_016_ZZZ" "TARA_016" "autumn" "autumn_middle" "ZZZ" "Westerlies Biome" "[MS] Mediterranean Sea (MRGID:1905)" "[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)" 37.2989 15.4078 40 18 100 0 0.010025 0.0049 5e-04 0 5e-04 0.0138 0.032475 0.085 0.6986 NA 15.792058 38.336183 28.366683 208.627167 0.097648 9e-05 0.000755 0.00245 1.613333 0.071896 0.055126 0.3555165 365 0.64 648 0.00138789714158823 0.00481592700816691 0.040637217151622 0.0482628112658858 0.63213 -0.010883 NA 3.888889 0.0184855200350285 74.2927627563477 36 76 46 46 401 NA 0.486296666666667 -2049 29.9948
"TARA_017_DCM" "TARA_017" "autumn" "autumn_middle" "DCM" "Westerlies Biome" "[MS] Mediterranean Sea (MRGID:1905)" "[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)" 36.253 14.3033 90 88 92 NA NA NA NA NA NA NA NA NA NA NA 16.606738 37.988962 27.9267 231.1405 0.101271 2.2e-05 0.000284 0.001973 1.565 0.041238 0.024468 0.038339 365 0.73 649 0.00138788897311315 0.00898640075077613 0.0280529546240966 0.013768387803187 2.4781 -0.5862 0.048917 5.416667 0.0151436026208103 80.8628349304199 37 99 63 64 203 NA NA -559 23.5115
"TARA_017_SRF" "TARA_017" "autumn" "autumn_middle" "SRF" "Westerlies Biome" "[MS] Mediterranean Sea (MRGID:1905)" "[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)" 36.2749 14.3068 5 3 7 NA NA NA NA NA NA NA NA NA NA NA 21.098525 37.727125 26.544663 213.2415 0.015438 4.8e-05 0.000468 0.002144 1.19 0.071474 0.054704 19.554912 365 0.73 649 0.00138788897311315 0.00898640075077613 0.0280529546240966 0.013768387803187 2.4781 -0.5862 0.048917 5.416667 0.0155064179562032 81.369571685791 37 99 63 64 203 NA 0.227826777777778 -559 23.5115
"TARA_017_ZZZ" "TARA_017" "autumn" "autumn_middle" "ZZZ" "Westerlies Biome" "[MS] Mediterranean Sea (MRGID:1905)" "[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)" 36.26105 14.3046 NA 0 500 NA NA NA NA NA NA NA NA NA NA NA 20.446288 37.7242 26.675962 217.010625 0.067063 6.3e-05 0.000567 0.002243 1.2825 0.07082 0.05405 0.686405 365 0.73 649 0.00138788897311315 0.00898640075077613 0.0280529546240966 0.013768387803187 2.4781 -0.5862 0.048917 5.416667 0.0151436026208103 80.8628349304199 37 99 63 64 203 NA NA -559 23.5115
"TARA_018_DCM" "TARA_018" "autumn" "autumn_middle" "DCM" "Westerlies Biome" "[MS] Mediterranean Sea (MRGID:1905)" "[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)" 35.7528 14.2765 60 58 62 0 0.0452 0.0118 0.0017 0 0.0012 0.0263 0.0131 0.038 0.58135 NA 18.30575 37.84945 27.375 238.694625 0.076875 7.8e-05 0.000666 0.00235 1.375 0.052984 0.036214 0.437326 365 1 641 0.00138789506551499 0.0091195614853253 0.0300156219551961 0.0102722228039056 1.0568 -0.124391 0.066158 15.222222 0.0149982227012515 84.9423522949219 50 82 60 58 580 NA NA -818 14.2151
"TARA_018_SRF" "TARA_018" "autumn" "autumn_middle" "SRF" "Westerlies Biome" "[MS] Mediterranean Sea (MRGID:1905)" "[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)" 35.759 14.2574 5 3 7 0 0.0228 0.0103 0.001 0 0.0016 0.01833 0.0256 0.118 0.5571 NA 21.48665 37.89575 26.565263 208.245 0.013344 4.6e-05 0.000449 0.002126 1.091875 0.062286 0.045516 19.262582 365 1 641 0.00138789506551499 0.0091195614853253 0.0300156219551961 0.0102722228039056 1.0513 -0.124391 0.066158 15.222222 0.0147750424221158 85.6965141296387 51 80 61 60 221 NA NA -818 14.2151
"TARA_018_ZZZ" "TARA_018" "autumn" "autumn_middle" "ZZZ" "Westerlies Biome" "[MS] Mediterranean Sea (MRGID:1905)" "[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)" 35.7606 14.2522 100 43 152 0 0.0228 0.0094 0.0011 0 0.0012 0.0388 0.0256 0.1935 0.6201 NA 16.506475 38.181825 28.094575 208.228125 0.02447 5.85e-05 0.0005285 0.0022055 1.58 0.034224 0.017454 0.0195505 365 1 641 0.00138789506551499 0.0091195614853253 0.0300156219551961 0.0102722228039056 1.0568 -0.124391 0.066158 15.222222 0.0147750424221158 85.6965141296387 50 82 60 58 580 NA NA -818 14.2151
"TARA_019_DCM" "TARA_019" "unknown" "unknown_unknown" "DCM" "unknown" "unknown" "unknown" 34.2172 13.9224 75 73 77 NA NA NA NA NA NA NA NA NA NA NA 18.213031 38.135481 27.632063 276.247375 0.260243 NA NA NA NA NA NA 0.170146 365 0.3 630 0.00138800269148002 0.00839572818949819 0.0419241270671288 0.0162560141955813 0.45985 0.007018 0.078478 1.777778 0.0123359966091812 85.8366508483887 58 108 68 66 14 NA NA -276 151.794
"TARA_019_SRF" "TARA_019" "autumn" "autumn_middle" "SRF" "Westerlies Biome" "[MS] Mediterranean Sea (MRGID:1905)" "[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)" 34.2116 13.7684 5 3 7 NA NA NA NA NA NA NA NA NA NA NA 21.8213 38.414625 26.866075 233.87875 0.055739 NA NA NA NA NA NA 18.974832 365 0.3 630 0.00138800269148002 0.00839572818949819 0.0419241270671288 0.0162560141955813 0.3291 0.007018 0.078478 1.777778 0.0119658173061907 85.6844863891602 60 102 70 77 14 NA NA -276 151.794
"TARA_019_ZZZ" "TARA_019" "autumn" "autumn_middle" "ZZZ" "Westerlies Biome" "[MS] Mediterranean Sea (MRGID:1905)" "[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)" 34.2189 13.891 NA 0 100 NA NA NA NA NA NA NA NA NA NA NA 21.6247 38.4103 26.921975 236.734437 0.097632 NA NA NA NA NA NA 0.855762 365 0.3 630 0.00138800269148002 0.00839572818949819 0.0419241270671288 0.0162560141955813 0.45985 0.007018 0.078478 1.777778 0.0123359966091812 85.935962677002 58 108 68 66 14 NA NA -276 151.794
"TARA_020_DCM" "TARA_020" "autumn" "autumn_middle" "DCM" "Westerlies Biome" "[MS] Mediterranean Sea (MRGID:1905)" "[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)" 34.4812 14.9309 100 98 102 NA NA NA NA NA NA NA NA NA NA NA 16.79155 38.192967 28.0215 267.555333 0.34579 NA NA NA NA NA NA 0.041834 365 0.2 627 0.00138797554730748 0.00884624818960826 0.0410984686265389 0.0152443726547062 0.48382 0.051438 0.087535 1.333333 0.0111615066416562 90.7629737854004 63 93 73 69 13 NA NA -312 149.2171
"TARA_020_SRF" "TARA_020" "autumn" "autumn_middle" "SRF" "Westerlies Biome" "[MS] Mediterranean Sea (MRGID:1905)" "[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)" 34.453 14.9538 5 3 7 NA NA NA NA NA NA NA NA NA NA NA 21.5215 38.4002 26.940675 223.279917 0.03716 NA NA NA NA NA NA 19.275779 365 0.2 627 0.00138797554730748 0.00884624818960826 0.0410984686265389 0.0152443726547062 0.48382 0.051438 0.087535 1.333333 0.0111676473170519 89.7484817504883 63 93 73 69 13 NA NA -312 149.2171
"TARA_020_ZZZ" "TARA_020" "autumn" "autumn_middle" "ZZZ" "Westerlies Biome" "[MS] Mediterranean Sea (MRGID:1905)" "[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)" 34.4228 14.97755 110 0 250 NA NA NA NA NA NA NA NA NA NA NA 16.6187 38.3862 28.0944 245.0575 0 NA NA NA NA NA NA 0.016065 365 0.2 627 0.00138797554730748 0.00884624818960826 0.0410984686265389 0.0152443726547062 0.48382 0.051438 0.087535 1.333333 0.0112143547739833 91.837797164917 63 93 73 69 13 NA NA -312 149.2171
"TARA_021_SRF" "TARA_021" "autumn" "autumn_middle" "SRF" "Westerlies Biome" "[MS] Mediterranean Sea (MRGID:1905)" "[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)" 37.5057 17.2174 5 3 7 0 0.0247 0.0136 0.0012 7e-04 0.0022 0.003575 0.006225 0.131 0.8355 NA 19.467325 38.24775 27.3834 211.5955 0.101364 0.000103 0.000769 0.002453 1.3275 0.089498 0.061568 13.749671 365 0.02 610 0.00138796615647152 0.00439257194132855 0.03165478973339 0.0438045806561907 0.19208 1.088991 0.18419 0 0.020281670615077 70.634391784668 50 75 61 56 831 NA 0.260288888888889 -2501 110.3662
"TARA_021_ZZZ" "TARA_021" "autumn" "autumn_middle" "ZZZ" "Westerlies Biome" "[MS] Mediterranean Sea (MRGID:1905)" "[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)" 37.5145 17.3062 45 0 451 0 0.034 0.0167 0.00165 8e-04 0.0024 0.003575 0.000575 0.131 0.8355 NA 14.374525 38.783687 29.051163 189.412875 0.019279 1e-05 0.000122 0.001828 1.71375 0.029479 0.001548 0 365 0.02 610 0.00138796615647152 0.00439257194132855 0.03165478973339 0.0438045806561907 0.19208 1.088991 0.18419 0 0.019604217261076 70.7380027770996 50 75 61 56 831 NA 0.163886333333333 -2501 110.3662
"TARA_022_DCM" "TARA_022" "autumn" "autumn_middle" "DCM" "Westerlies Biome" "[MS] Mediterranean Sea (MRGID:1905)" "[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)" 39.5705 17.4101 30 28 32 0.0082 0.07465 0.0587 0.0032 0.0059 0.0039 0.025075 0.010725 0.029 1.59855 NA 16.974267 37.963867 27.797967 221.551583 0.168962 0.000316 0.002237 0.003925 1.646667 0.131979 0.104049 0.583875 365 0 599 0.00138803782950466 0.00179241799438993 0.0265012976403038 0.0633485972260435 0.29299 0.054261 0 0 0.069715965539217 43.0337715148926 37 13 59 13 707 NA 3.33826022222222 -1728 50.6065
"TARA_022_SRF" "TARA_022" "autumn" "autumn_middle" "SRF" "Westerlies Biome" "[MS] Mediterranean Sea (MRGID:1905)" "[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)" 39.8386 17.4155 5 3 7 0.0057 0.0518 0.0586 0.004 0.0073 0.0046 0.070975 0.0133 0.23125 1.9913 NA 17.298758 37.839767 27.623392 221.54775 0.155586 0.000344 0.002433 0.004119 1.704583 0.16813 0.140201 9.740976 365 0 597 0.00138803782950466 0.00179241799438993 0.0265012976403038 0.0633485972260435 0.25972 0.054261 0 0 0.0467732921242714 50.1125354766846 48 34 55 14 207 NA 2.05319533333333 -1728 50.6065
"TARA_022_ZZZ" "TARA_022" "autumn" "autumn_middle" "ZZZ" "Westerlies Biome" "[MS] Mediterranean Sea (MRGID:1905)" "[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)" 39.8126 17.4139 100 18 152 0.0057 0.0439 0.0501 0.003 0.0048 0.0017 0.031225 0.01115 0.2935 1.9618 NA 13.9381 38.4899 28.963167 207.128167 0.038558 0.000126 0.000927 0.002632 1.8025 0.039413 0.011483 7.7e-05 365 0 598 0.00138803782950466 0.00179241799438993 0.0265012976403038 0.0633485972260435 0.29299 0.054261 0 0 0.0487466119229794 48.5835418701172 37 13 59 13 707 NA 3.33826022222222 -1728 50.6065
"TARA_023_DCM" "TARA_023" "autumn" "autumn_middle" "DCM" "Westerlies Biome" "[MS] Mediterranean Sea (MRGID:1905)" "[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)" 42.1735 17.7252 55 53 57 NA NA NA NA NA NA 0.013 0.012 0.05 1.0505 NA 15.180558 38.47375 28.613475 224.264417 0.136877 0.000117 0.000861 0.002559 1.786458 0.063264 0.035334 0.054743 365 0.03 582 0.00138787750620395 0.00143125304020941 0.0270646174127857 0.0774714822570483 1.657 -0.354776 0.078584 3.583333 NA NA 12 58 58 43 160 NA 1.89773322222222 -1183 57.9209
"TARA_023_SRF" "TARA_023" "autumn" "autumn_middle" "SRF" "Westerlies Biome" "[MS] Mediterranean Sea (MRGID:1905)" "[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)" 42.2038 17.715 5 3 7 NA NA NA NA NA NA 0.009125 0.012 0.040875 1.372375 NA 17.211742 38.22805 27.9429 221.782083 0.103935 0.000196 0.001405 0.003095 1.465 0.106234 0.078304 10.129158 365 0.03 582 0.00138787750620395 0.00143125304020941 0.0270646174127857 0.0774714822570483 1.6157 -0.354776 0.078584 3.583333 0.0183994974941015 60.7361145019531 16 58 3 37 115 NA 2.37647588888889 -1183 57.9209
"TARA_023_ZZZ" "TARA_023" "autumn" "autumn_middle" "ZZZ" "Westerlies Biome" "[MS] Mediterranean Sea (MRGID:1905)" "[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)" 42.1744 17.7194 85 0 152 NA NA NA NA NA NA 0.011875 0.01375 1.1815 1.4765 NA 14.1088 38.643383 28.986033 204.433667 0.034998 6.9e-05 0.000525 0.002231 1.71 0.026954 -0.000976 0.000386 365 0.03 582 0.00138787750620395 0.00143125304020941 0.0270646174127857 0.0774714822570483 1.657 -0.354776 0.078584 3.583333 0.0183994974941015 60.7361145019531 12 58 58 43 160 NA 1.89773322222222 -1183 57.9209
"TARA_024_SRF" "TARA_024" "autumn" "autumn_middle" "SRF" "Westerlies Biome" "[MS] Mediterranean Sea (MRGID:1905)" "[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)" 42.4552 17.9348 5 3 7 NA NA NA NA NA NA NA NA NA NA NA 18.478025 38.100813 27.52235 217.327125 0.105937 0.000271 0.001873 0.003557 1.465 0.142909 0.128302 7.462682 365 0.2 575 0.00138782457603763 0.00150308499966438 0.0240268732110659 0.0710941844930251 0.52321 NA 0 1.25 0.0504583679139614 48.5742969512939 12 36 47 31 178 NA 0.835811888888889 -334 23.615
"TARA_024_ZZZ" "TARA_024" "autumn" "autumn_middle" "ZZZ" "Westerlies Biome" "[MS] Mediterranean Sea (MRGID:1905)" "[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)" 42.4552 17.9348 80 48 100 NA NA NA NA NA NA NA NA NA NA NA 14.986375 38.5218 28.6955 217.73725 0.030894 0.000183 0.001267 0.002962 1.763125 0.070583 0.055976 0.007709 365 0.2 575 0.00138782457603763 0.00150308499966438 0.0240268732110659 0.0710941844930251 0.52321 NA 0 1.25 0.0504583679139614 48.5742969512939 12 36 47 31 178 NA NA -334 23.615
"TARA_025_DCM" "TARA_025" "autumn" "autumn_late" "DCM" "Westerlies Biome" "[MS] Mediterranean Sea (MRGID:1905)" "[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)" 39.3991 19.3997 50 48 52 NA NA NA NA NA NA 0.1055 NA 0.3595 1.354 NA 15.181967 38.489083 28.626442 229.908917 0.134028 8.2e-05 0.000561 0.00226 1.845 0.059185 0.044578 0.04793 365 0.37 587 0.00138795212842524 0.0023266482554997 0.0286965935180585 0.0486669912934303 2.035 0.369749 0 0 0.0344400592148304 61.9281349182129 31 47 44 39 785 NA 0.190244777777778 -1274 38.5477
"TARA_025_SRF" "TARA_025" "autumn" "autumn_late" "SRF" "Westerlies Biome" "[MS] Mediterranean Sea (MRGID:1905)" "[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)" 39.3888 19.3905 5 3 7 NA NA NA NA NA NA 0.00425 0.00525 0.03525 1.0505 NA 18.319192 38.185333 27.633617 217.809833 0.104797 0.000103 0.000711 0.002397 1.465 0.086187 0.07158 4.662947 365 0.37 587 0.00138795212842524 0.0023266482554997 0.0286965935180585 0.0486669912934303 2.0091 0.369749 0 0 0.0338688474148512 64.5722255706787 30 54 41 37 174 NA 0.0732848888888889 -1274 38.5477
"TARA_025_ZZZ" "TARA_025" "autumn" "autumn_late" "ZZZ" "Westerlies Biome" "[MS] Mediterranean Sea (MRGID:1905)" "[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)" 39.395 19.38795 100 4 152 NA NA NA NA NA NA 0.017 0.0625 1.2015 1.588 NA 14.4056 38.848858 29.050392 186.08475 0 3.5e-05 0.000239 0.0019435 1.74 0.020689 0.006082 2e-06 365 0.37 587 0.00138795212842524 0.0023266482554997 0.0286965935180585 0.0486669912934303 2.035 0.369749 0 0 0.0343245789408684 62.3730993270874 31 47 44 39 785 NA 0.190244777777778 -1274 38.5477
"TARA_026_DCM" "TARA_026" "autumn" "autumn_late" "DCM" "Westerlies Biome" "[MS] Mediterranean Sea (MRGID:1905)" "[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)" 38.3966 20.2003 60 58 62 NA NA NA NA NA NA 0.013 0.0085 0.03075 0.9185 NA 16.49045 38.478763 28.3113 233.91075 0.132495 0.000109 0.000744 0.002438 1.66375 0.061854 0.047247 0.039387 365 0.46 591 0.00138795862828071 0.00274138831688712 0.03007304482162 0.0370823281506697 0.3449 NA 0 0 0.032358787022531 63.27001953125 46 58 57 56 475 NA 0.0944013333333333 -3134 18.8111
"TARA_026_SRF" "TARA_026" "autumn" "autumn_late" "SRF" "Westerlies Biome" "[MS] Mediterranean Sea (MRGID:1905)" "[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)" 38.4761 20.1705 5 3 7 NA NA NA NA NA NA 0.0075 0.0095 0.0225 1.02675 NA 19.1055 38.360675 27.564912 213.708375 0.123858 0.000137 0.000944 0.00263 1.3825 0.086391 0.071784 10.986017 365 0.46 590 0.00138795862828071 0.00274138831688712 0.03007304482162 0.0370823281506697 0.47995 NA 0 0 0.0302139315754175 62.7586326599121 48 55 63 60 203 NA 0.230939 -3134 18.8111
"TARA_026_ZZZ" "TARA_026" "autumn" "autumn_late" "ZZZ" "Westerlies Biome" "[MS] Mediterranean Sea (MRGID:1905)" "[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)" 38.3966 20.2003 100 60.5 102 NA NA NA NA NA NA 0.0085 0.01 0.1345 1.02675 NA 14.727575 38.54215 28.770875 213.497875 0.052334 4.1e-05 0.00028 0.001984 1.71 0.02932 0.014714 0.000626 365 0.46 591 0.00138795862828071 0.00274138831688712 0.03007304482162 0.0370823281506697 0.3449 NA 0 0 0.032358787022531 63.27001953125 46 58 57 56 475 NA 0.0944013333333333 -3134 18.8111
"TARA_027_DCM" "TARA_027" "autumn" "autumn_late" "DCM" "Westerlies Biome" "[MS] Mediterranean Sea (MRGID:1905)" "[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)" 33.9258 32.9112 100 98 102 NA NA NA NA NA NA NA NA NA NA 0.388379 17.63794 39.238315 28.617915 213.61805 0.102541 1.6e-05 3e-04 0.001997 1.540375 0.037351 0.021226 0.016075 365 0.93 601 0.00138806406175718 0.0038013452431187 0.0340508185327053 0.0339544971163074 0.36588 -0.356175 0.101637 10.027778 NA NA 51 90 68 61 897 566 0.300817666666667 -1552 71.7805
"TARA_027_SRF" "TARA_027" "autumn" "autumn_late" "SRF" "Westerlies Biome" "[MS] Mediterranean Sea (MRGID:1905)" "[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)" 33.9258 32.9112 5 3 7 NA NA NA NA NA NA NA NA NA NA 1.109423 21.32115 39.491495 27.828165 205.995 0.057351 6.7e-05 0.000647 0.002339 1.154 0.061639 0.045514 15.487283 365 0.93 601 0.00138806406175718 0.0038013452431187 0.0340508185327053 0.0339544971163074 0.36588 -0.356175 0.101637 10.027778 NA NA 51 90 68 61 897 566 0.300817666666667 -1552 71.7805
"TARA_027_ZZZ" "TARA_027" "autumn" "autumn_late" "ZZZ" "Westerlies Biome" "[MS] Mediterranean Sea (MRGID:1905)" "[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)" 33.9258 32.9112 120 88 187 NA NA NA NA NA NA NA NA NA NA 1.098105 17.2778775 39.271355 28.7623275 206.651425 0.042279 3e-06 0.00021 0.001911 1.4865 0.0245185 0.0083935 0.0018755 365 0.93 601 0.00138806406175718 0.0038013452431187 0.0340508185327053 0.0339544971163074 0.36588 -0.356175 0.101637 10.027778 NA NA 51 90 68 61 897 566 0.300817666666667 -1552 71.7805
"TARA_028_DCM" "TARA_028" "autumn" "autumn_late" "DCM" "Westerlies Biome" "[MS] Mediterranean Sea (MRGID:1905)" "[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)" 34.2886 32.9934 120 118 122 NA NA NA NA NA NA NA NA NA NA 1.089486 17.460595 39.28412 28.698165 208.29 0.083968 1.2e-05 0.000284 0.001982 1.5845 0.032634 0.014926 0.008144 365 0.93 600 0.00138805275006841 0.0036372965745007 0.0340507089470824 0.0355900184561809 0.75385 0.170989 0.080827 1.027778 0.0102562690153718 104.050727844238 68 76 78 71 663 977 0.107646555555556 -2082 30.9381
